date,title,comments,id,english_title,release_date,vote_average
2004-05-03,Dirty Dancing: Ritmo Quente,,88,Dirty Dancing,1987-08-21,7.344
2004-04-26,Bebês Geniais,,31117,Superbabies: Baby Geniuses 2,2004-08-27,2.807
2004-05-04,O Pequeno Unicórnio,,84583,Princess Lillifee and the Little Unicorn,2011-01-01,5.7
2004-05-06,Um Maluco No Golfe,,9614,Happy Gilmore,1996-02-16,6.617
2004-05-05,A Morte Do Incrível Hulk,,19593,The Death of the Incredible Hulk,1990-02-18,5.0
2004-05-07,Águia De Aço 3: Ases Do Céu,,2038,Iron Eagle III,1992-01-09,3.99
2004-05-10,Um Tira No Jardim De Infância,,951,Kindergarten Cop,1990-12-21,6.061
2004-05-17,Confusão Na Austrália,,34729,Our Lips Are Sealed,2000-05-18,6.0
2004-05-18,Forças Do Destino,,1641,Forces of Nature,1999-03-12,5.392
2004-05-13,Sabrina Vai A Roma,,33271,Sabrina Goes to Rome,1998-10-04,6.0
2004-05-12,O Carro Desgovernado,,99036,Runaway Car,1997-01-27,5.3
2004-05-19,O Príncipe Do Central Park,,201724,Prince of Central Park,2000-09-22,4.5
2004-05-21,Jovem Hércules,,182532,Young Hercules,1998-08-30,6.1
2004-05-14,Busca Explosiva,,32305,Simon Sez,1999-01-01,2.7
2004-05-26,A Magia Das Fadas,,53318,The Fairy King,1998-01-01,2.9
2004-05-27,Dr. Hollywood: Uma Receita De Amor,,11821,Doc Hollywood,1991-08-02,6.351
2004-06-01,3 Ninjas Contra-Atacam,,18885,3 Ninjas Kick Back,1994-05-06,5.486
2004-05-11,Meu Primeiro Amor,,1039652,My First Great Love,2006-01-01,0.0
2004-05-24,O Peste,,1148725,O Amor e a Peste,2023-07-06,0.0
2004-04-09,,(último filme com a vinheta de 2000),,,,
2004-06-03,Convenção Das Bruxas,,531219,Roald Dahl's The Witches,2020-10-26,6.406
2004-06-04,Quase Igual Aos Outros,,24548,Just One of the Guys,1985-04-26,6.492
2004-05-28,A Ilha Da Garganta Cortada,,1408,Cutthroat Island,1995-12-22,5.776
2004-06-02,A Casa Maluca,,51036,MadHouse,1990-02-16,5.45
2004-05-31,O Mentiroso,,394529,O Mentiroso,1988-01-02,0.0
2004-06-09,Nossa Querida Babá,,49928,Au Pair,1999-08-22,5.852
2004-06-07,Beethoven 2,,10438,Beethoven's 2nd,1993-12-14,5.51
2004-06-10,Gargantua,,180243,Gargantua,1998-05-19,3.4
2004-06-08,O Grande Dragão Branco,,11690,Bloodsport,1988-02-26,7.012
2004-06-15,O Defensor,,18674,The Bodyguard from Beijing,1994-07-28,6.5
2004-06-14,,,,,,
2004-06-11,Double Dragon,,2436,Double Dragon,1994-11-04,4.439
2004-06-17,Ela É O Diabo,,11157,She-Devil,1989-12-08,5.829
2004-06-23,Os Fantasmas Se Divertem,,4011,Beetlejuice,1988-03-30,7.381
2004-06-22,Volta Por Cima,,647544,Flordelis - A Volta Por Cima,2016-03-23,0.0
2004-06-25,Duas Babás Nada Perfeitas,,48232,Twin Sitters,1994-10-01,6.4
2004-06-24,Patch Adams: O Amor É Contagioso,,10312,Patch Adams,1998-12-25,7.299
2004-06-21,Tudo Por Amor,,341430,Tudo Por Amor ao Cinema,2015-06-30,0.0
2004-06-18,Uma Loira Em Apuros,,24405,Chasers,1994-04-22,5.298
2004-06-29,Voltando Para Casa,,652316,Thy Kingdom Come,2014-07-05,0.0
2004-07-01,Uma Babá Quase Perfeita,,788,Mrs. Doubtfire,1993-11-24,7.18
2004-07-05,"Buddy, Meu Gorila Favorito",,15170,Buddy,1997-06-06,4.802
2004-06-16,Sempre Amigos,,440472,The Upside,2019-01-10,7.129
2004-07-06,Os Aventureiros Do Bairro Proibido,,6978,Big Trouble in Little China,1986-05-30,7.2
2004-06-28,Um Tira Da Pesada 2,,96,Beverly Hills Cop II,1987-05-18,6.467
2004-06-30,Meu Primeiro Amor: Parte 2,,11317,My Girl 2,1994-02-11,5.883
2004-07-02,Aterrissagem De Alto Risco,,70180,Final Descent,1997-10-12,5.1
2004-07-08,Quero Ser Grande,,2280,Big,1988-06-03,7.152
2004-07-12,O Hóspede Quer Bananas,,17414,Dunston Checks In,1996-01-12,5.409
2004-07-13,Barbie: Lago Dos Cisnes,(inédito em TV aberta),15016,Barbie of Swan Lake,2003-09-27,6.966
2004-07-15,A Chave Mágica,,11359,The Indian in the Cupboard,1995-07-14,6.405
2004-07-20,Os Trapalhões E A Árvore Da Juventude,,133012,Os Trapalhões e a Árvore da Juventude,1991-09-24,5.5
2004-07-07,Em Busca De Confusão,,279756,Bad Attitudes,1991-09-11,3.2
2004-07-09,As Aventuras De Pinocchio,,18975,The Adventures of Pinocchio,1996-07-26,5.315
2004-07-23,Power Rangers: O Filme,,9070,Mighty Morphin Power Rangers: The Movie,1995-06-30,5.8
2004-07-22,Polícia Desmontada,,17709,Dudley Do-Right,1999-08-27,3.971
2004-07-14,O Noviço Rebelde,,254384,O Noviço Rebelde,1997-12-25,4.6
2004-07-27,Eu Acredito Em Gnomos,,24816,The Gnome-Mobile,1967-07-19,6.17
2004-07-16,Rusty: O Grande Resgate,,109601,Rusty: A Dog's Tale,1998-09-22,5.9
2004-07-28,Os Trapalhões E O Mágico De Oroz,,123568,Os Trapalhões e o Mágico de Oróz,1984-12-05,5.6
2004-07-30,As Tartarugas Ninja 3,,1499,Teenage Mutant Ninja Turtles III,1993-03-17,5.369
2004-07-29,A Malandrinha,,11894,Curly Sue,1991-10-24,6.433
2004-07-19,Napoleon: As Aventuras De Um Cãozinho Valente,,44381,Napoleon,1995-06-30,6.049
2004-07-21,Final Fantasy,,390734,Kingsglaive: Final Fantasy XV,2016-07-09,6.817
2004-07-26,FormiguinhaZ,,8916,Antz,1998-10-02,6.138
2004-08-02,A Família Buscapé,,11041,The Beverly Hillbillies,1993-10-15,6.238
2004-08-03,Caçadoras De Aventuras,,35645,Gold Diggers: The Secret of Bear Mountain,1995-11-03,6.365
2004-08-06,Nove Meses,,11472,Nine Months,1995-07-12,5.701
2004-08-09,O Paizão,,9032,Big Daddy,1999-06-25,6.451
2004-08-05,Manequim: A Magia Do Amor,,34376,Mannequin Two: On the Move,1991-05-17,5.878
2004-08-04,Um Maluco Perdido No Espaço,,7290,2001: A Space Travesty,2000-10-31,4.3
2004-08-11,Construindo Uma Carreira,,16270,Career Opportunities,1991-03-29,6.885
2004-08-12,Dois Espiões E Um Bebê,,12661,Undercover Blues,1993-09-10,6.1
2004-08-10,Amigos Para Sempre,,21435,French Fried Vacation 3: Friends Forever,2006-02-01,4.057
2004-08-24,Coração De Dragão 2: Um Novo Começo,,10473,DragonHeart: A New Beginning,2000-08-08,5.27
2004-08-30,Zona De Perigo,,775996,Outside the Wire,2021-01-15,6.384
2004-08-31,Foi Sem Querer,,37244,Leave It to Beaver,1997-08-22,5.3
2004-09-01,Só Resta A Esperança,,58473,After the Promise,1987-10-11,7.7
2004-09-02,Nunca Fui Beijada,,11355,Never Been Kissed,1999-04-09,6.164
2004-09-03,Os Flintstones: O Filme,,888,The Flintstones,1994-05-26,5.31
2004-08-16,Corra Que A Polícia Vem Aí 2 1/2,,37137,The Naked Gun 2½: The Smell of Fear,1991-06-28,6.771
2004-09-06,Correndo Atrás,,499230,Running After,2018-06-07,4.0
2004-08-19,Olha Quem Está Falando Também,,9356,Look Who's Talking Too,1990-12-14,5.502
2004-09-13,Amor Ou Amizade,,10571,Boys and Girls,2000-06-16,5.976
2004-09-14,O Pequeno Unicórnio,,84583,Princess Lillifee and the Little Unicorn,2011-01-01,5.7
2004-09-15,,,,,,
2004-09-17,Hércules No Labirinto Do Minotauro,,70811,Hercules in the Maze of the Minotaur,1994-11-19,5.695
2004-09-16,"As Aventuras De Hubert, O Cão Herdeiro",,136984,The Duke,1999-01-01,4.1
2004-09-09,A Cor Do Amor: A História Jacey,,227081,The Color of Love: Jacey's Story,2000-03-19,6.3
2004-09-21,Good Burger,,14817,Good Burger,1997-07-25,6.006
2004-09-24,Coração Leal,,41831,True Heart,1999-02-17,4.8
2004-09-23,Meu Sobrinho É Um Terror,,2778,Clifford,1994-04-01,4.987
2004-09-28,,,,,,
2004-09-27,O Pentelho,,9894,The Cable Guy,1996-06-10,5.968
2004-09-29,Um Trapaceiro Genial,,34598,Fast Getaway,1991-03-14,5.761
2004-09-20,Zona Mortal,,11074,Striking Distance,1993-09-17,5.822
2004-09-22,,,,,,
2004-10-06,,,,,,
2004-10-04,Congo,,10329,Congo,1995-06-09,5.509
2004-09-30,Duro De Agarrar,,26258,Bushwhacked,1995-08-04,5.3
2004-10-05,Vôo Da Fantasia,,107277,Flight of Fancy,2000-08-06,4.4
2004-10-01,Jogada De Mestre,,51438,MVP 2: Most Vertical Primate,2001-10-05,6.28
2004-10-08,O Milagre Na Montanha: A História Da Família Kincaid,,226340,Miracle on the Mountain: The Kincaid Family Story,2001-06-22,4.1
2004-10-11,Ninguém Segura Este Bebê,,11212,Baby's Day Out,1994-07-01,6.286
2004-10-07,Os Garotos Perdidos,,46812,Lost Boys: The Thirst,2010-05-12,5.2
2004-10-12,O Caminho Para El Dorado,,10501,The Road to El Dorado,2000-03-31,7.245
2004-09-10,"Buffy, A Caça Vampiros",,10206,Buffy the Vampire Slayer,1992-07-24,5.601
2004-10-13,Joey: Um Canguru Em Apuros,,102909,Joey,1997-12-26,6.455
2004-10-14,As Aventuras De Rocky &amp; Bullwinkle,,17711,The Adventures of Rocky & Bullwinkle,2000-06-30,4.071
2004-10-19,Top Gang 2: A Missão,,9255,Hot Shots! Part Deux,1993-05-21,6.537
2004-10-20,Bilhete Premiado,,1034337,The Lost Lotteries,2022-11-16,6.6
2004-10-25,Tentação Fatal,,10342,Teaching Mrs. Tingle,1999-08-11,5.434
2004-10-26,Turbo: Power Rangers 2,,6499,Turbo: A Power Rangers Movie,1997-03-27,5.8
2004-10-15,Xuxa Requebra,,84746,Xuxa Requebra,1999-12-17,3.5
2004-10-18,Um Dia Especial,,7300,One Fine Day,1996-12-20,6.411
2004-10-28,O Sargento Trapalhão,,9099,Sgt. Bilko,1996-03-29,5.798
2004-10-21,Quebrando O Gelo,,1032412,Snow Day,2022-12-16,6.706
2004-11-01,O Pestinha 3,,28601,Problem Child 3,1995-05-13,4.6
2004-11-10,Feita Por Encomenda,,12121,Made in America,1993-01-06,5.49
2004-11-08,Velocidade Máxima 2,,213927,Born to Race: Fast Track,2014-03-20,6.5
2004-10-29,A Maldição Do Halloween,,27498,Jack-O,1995-10-10,3.3
2004-11-02,Jesus,,691777,Jesus,2020-05-15,7.5
2004-11-04,A Lagoa Azul,,13888,Return to the Blue Lagoon,1991-08-02,6.254
2004-11-11,Um Tira E Meio,,12574,Cop and ½,1993-04-02,4.581
2004-11-05,,,,,,
2004-10-27,A Grande Aventura,,137106,The Lego Movie,2014-02-06,7.411
2004-11-03,Matilda,,10830,Matilda,1996-08-02,7.144
2004-11-15,Caramuru: A Invenção Do Brasil,,70815,Caramuru: The Invention of Brazil,2001-11-09,6.3
2004-10-22,Elvira: A Rainha Das Trevas,,5680,"Elvira, Mistress of the Dark",1988-09-30,6.518
2004-11-19,Jogada De Mestre 2: Totalmente Radical,,51438,MVP 2: Most Vertical Primate,2001-10-05,6.28
2004-11-16,The Wonders: O Sonho Não Acabou,,9591,That Thing You Do!,1996-10-04,6.863
2004-11-23,Um Conto Quase De Fadas,,17894,The Beautician and the Beast,1997-02-07,6.798
2004-11-17,Madeline,,35680,Madeline,1998-07-10,6.152
2004-11-18,A Magia Das Águas,,24962,Magic in the Water,1995-08-30,5.467
2004-11-12,Asterix &amp; Obelix Contra Cesar,,643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,4.894
2004-11-22,MIB: Homens De Preto,,607,Men in Black,1997-07-02,7.181
2004-11-24,Coração De Dragão,,8840,DragonHeart,1996-05-31,6.526
2004-11-30,Vivendo Um Conto De Fadas,,61535,If the Shoe Fits,1990-12-12,5.8
2004-12-01,"Paulie, O Papagaio Bom De Papo",,36568,Paulie,1998-04-17,6.713
2004-11-26,Jumanji,,8844,Jumanji,1995-12-15,7.238
2004-12-03,Orca: A Baleia Assassina,,12707,Orca,1977-07-22,6.152
2004-11-25,Olha Quem Está Falando Agora,,11982,Look Who's Talking Now!,1993-11-05,5.374
2004-11-29,Top Gang: Ases Muito Loucos,,9595,Hot Shots!,1991-07-31,6.555
2004-12-02,Entrega Especial,,204584,Special Delivery,2008-12-21,5.5
2004-12-10,Turbo: Power Rangers 2,,6499,Turbo: A Power Rangers Movie,1997-03-27,5.8
2004-12-09,Um Verão Inesquecível,,962682,An Unforgettable Year – Summer,2023-06-01,6.25
2004-12-06,O Pestinha 2,,28597,Problem Child 2,1991-07-03,5.83
2004-12-07,A Princesa Prometida,,2493,The Princess Bride,1987-09-25,7.663
2004-12-16,Shiloh: O Melhor Amigo,,33660,Shiloh,1996-11-30,5.623
2004-12-14,Menino Maluquinho 2: A Aventura,,240855,The Nutty Boy 2,1998-07-10,3.4
2004-12-08,,,,,,
2004-12-20,O Papai Noel Trapalhão,,42332,Santa Who?,2000-12-03,5.403
2004-12-13,Barbie Como Rapunzel,,15015,Barbie as Rapunzel,2002-10-01,7.004
2004-12-21,,,,,,
2004-12-23,As Aventuras De Pinocchio 2,,256075,The New Adventures of Pinocchio,1999-11-15,5.5
2004-12-24,Pode-me Chamar De Noel,,17007,Call Me Claus,2001-12-03,5.7
2004-12-17,,,,,,
2004-12-15,,,,,,
2004-12-29,O Sargento Trapalhão,,9099,Sgt. Bilko,1996-03-29,5.798
2004-12-22,,,,,,
2003-01-02,Bud 3: Jogando Futebol,,20755,Air Bud: World Pup,2001-09-16,4.936
2003-01-06,,,,,,
2004-12-27,Gasparzinho: O Fantasminha Camarada,,8839,Casper,1995-05-26,6.299
2003-01-07,Meus Amigos Dinossauros,,79500,Prehysteria!,1993-06-30,4.7
2004-12-30,Um Amigo Diferente,,116038,Little Bigfoot,1997-06-17,3.0
2004-12-28,Anastasia,,9444,Anastasia,1997-11-20,7.609
2003-01-03,Um Verão Inesquecível,,962682,An Unforgettable Year – Summer,2023-06-01,6.25
2003-01-09,Muppets Do Espaço,,10208,Muppets from Space,1999-07-14,6.094
2003-01-10,O Pequeno Grande Time,,20726,Little Giants,1994-10-14,6.423
2003-01-13,O Trapalhão E A Luz Azul,,128454,O Trapalhão e a Luz Azul,1999-12-17,4.2
2003-01-15,As Tartarugas Ninja 3,,1499,Teenage Mutant Ninja Turtles III,1993-03-17,5.369
2003-01-14,Matilda,,10830,Matilda,1996-08-02,7.144
2003-01-17,Os Caça-Fantasmas 2,,2978,Ghostbusters II,1989-06-16,6.529
2003-01-16,"Bingo, Esperto Pra Cachorro",,16790,Bingo,1991-08-09,5.0
2003-01-21,O Casamento Dos Trapalhões,,88697,O Casamento dos Trapalhões,1988-10-04,5.5
2003-01-23,Conta Comigo,,14295,You Can Count on Me,2000-11-17,6.908
2003-01-20,A Lagoa Azul,,13888,Return to the Blue Lagoon,1991-08-02,6.254
2003-01-22,Aprontando Em Alto-Mar,,316323,Class Cruise,1989-10-22,3.0
2003-01-24,American Ninja 5,,25684,American Ninja 5,1993-04-02,4.691
2003-01-28,Quem Vê Cara Não Vê Coração,,2616,Uncle Buck,1989-08-16,6.768
2003-01-30,Um Salto Para A Felicidade,,10780,Overboard,1987-12-16,6.807
2003-02-03,Os Aventureiros Do Bairro Proibido,,6978,Big Trouble in Little China,1986-05-30,7.2
2003-01-31,Lua De Cristal,,45179,Crystal Moon,1990-06-22,5.2
2003-01-29,Curso De Verão,,14671,Summer School,1987-07-22,6.352
2003-02-04,Um Robô Em Curto-Circuito 2,,11966,Short Circuit 2,1988-07-06,6.087
2003-02-07,"Buddy, Meu Gorila Favorito",,15170,Buddy,1997-06-06,4.802
2003-02-05,A Pequena Espiã,,38223,Harriet the Spy,1996-07-10,6.1
2003-02-12,Quase Igual Aos Outros,,24548,Just One of the Guys,1985-04-26,6.492
2003-02-10,Os Trapalhões Na Terra Dos Monstros,,172435,Os Trapalhões na Terra dos Monstros,1989-12-14,5.4
2003-02-14,Hércules E O Círculo De Fogo,,75822,Hercules and the Circle of Fire,1994-11-05,6.449
2003-02-13,O Anjo Da Guarda,,450974,O Anjo da Guarda,1998-01-01,0.0
2003-02-06,Sem Licença para Dirigir,,13704,License to Drive,1988-07-06,6.53
2003-02-20,O Sargento Trapalhão,,9099,Sgt. Bilko,1996-03-29,5.798
2003-02-19,"Tal Pai, Tal Filho",,859861,"Tal Filho, Tal Pai",2010-12-23,0.0
2003-02-17,Quase Feitos Um Para o Outro,,42424,Zeus & Roxanne,1997-01-24,5.309
2003-02-26,Cachorro Atômico,,102794,Atomic Dog,1998-01-14,3.0
2003-02-27,,,,,,
2003-01-08,Aladdin,,420817,Aladdin,2019-05-22,7.117
2003-03-06,Falcão: O Campeão Dos Campeões,,1825,Over the Top,1987-02-13,6.356
2003-02-11,De Volta Para O Futuro 3,,196,Back to the Future Part III,1990-05-25,7.466
2003-02-28,Krull,,849,Krull,1983-07-29,6.02
2003-02-21,Meu Filho Das Selvas,,9446,Jungle 2 Jungle,1997-03-04,5.278
2003-03-07,Os Batutinhas,,260535,The Little Rascals Save the Day,2014-03-25,6.011
2003-03-10,Os Monstros Estão De Volta,,249391,Here Come the Munsters,1995-01-11,5.2
2003-02-25,Um Dia A Casa Cai,,10466,The Money Pit,1986-03-26,6.5
2003-02-24,O Homem Invisível,,616823,O Homem Que Descobriu o Nu Invisível,1973-05-14,0.0
2003-01-27,As Aparências Enganam,,8986,Milk Money,1994-08-31,6.372
2003-03-11,BlankMan: Um Super Herói Muito Atrapalhado,,20678,Blankman,1994-08-19,5.3
2003-03-12,Um Hóspede Do Barulho,,8989,Harry and the Hendersons,1987-06-05,6.1
2003-03-13,Super Controle Remoto,,49345,Remote,1993-09-22,4.6
2003-03-17,Um Ninja Da Pesada,,9622,Beverly Hills Ninja,1997-01-17,5.636
2003-03-14,Hércules E As Amazonas,,37404,Hercules and the Amazon Women,1994-04-24,6.0
2003-02-18,Os Heróis Trapalhões: Uma Aventura Na Selva,,100988,Os Heróis Trapalhões: Uma Aventura na Selva,1988-06-23,4.9
2003-03-20,Investigação Perigosa,,78504,Restitution,2011-10-28,3.8
2003-03-24,Orca: A Baleia Assassina,,12707,Orca,1977-07-22,6.152
2003-03-19,Meus Vizinhos São Um Terror,,11974,The 'Burbs,1989-02-17,6.736
2003-03-18,Salve-me Quem Puder,,10945,Jumpin' Jack Flash,1986-04-23,6.134
2003-03-25,O Rapto Do Menino Dourado,,10136,The Golden Child,1986-12-12,5.903
2003-03-21,Ed: Um Macaco Muito Louco,,32308,Ed,1996-03-15,4.2
2003-03-26,,,,,,
2003-03-28,Meu Amigo Panda,,30765,The Amazing Panda Adventure,1995-08-25,5.712
2003-03-31,Guerreiros Da Virtude,,49478,Warriors of Virtue,1997-05-02,4.733
2003-03-27,Top Gang: Ases Muito Loucos,,9595,Hot Shots!,1991-07-31,6.555
2003-04-09,A Chave Mágica,,11359,The Indian in the Cupboard,1995-07-14,6.405
2003-04-08,Homens De Branco,,154140,Men in White,1998-08-16,3.7
2003-04-01,Katie: Uma Garota Da Pesada,,68927,Born to Be Wild,1995-03-31,5.386
2003-04-04,Naufrágio No Pacífico,,252450,Survive the Savage Sea,1992-01-05,4.8
2003-04-03,Dias De Trovão,,458740,Dias de Trovão,2015-08-28,0.0
2003-04-07,Amigos Para Sempre,,21435,French Fried Vacation 3: Friends Forever,2006-02-01,4.057
2003-04-11,Karatê Kid 2: A Hora Da Verdade Continua,,8856,The Karate Kid Part II,1986-06-18,6.264
2003-04-10,A Malandrinha,,11894,Curly Sue,1991-10-24,6.433
2003-04-14,O Grande Desafio,,24767,Iron Will,1994-01-14,6.649
2003-04-21,O Hóspede Quer Bananas,,17414,Dunston Checks In,1996-01-12,5.409
2003-03-22,,,,,,
2003-04-23,Te Pego Lá Fora,,912828,Te Prego Lá Fora,2021-12-15,5.561
2003-04-24,,,,,,
2003-04-16,Tubarão,,502639,Tubarão,2013-05-12,0.0
2003-04-18,Jesus,,691777,Jesus,2020-05-15,7.5
2003-04-17,,,,,,
2003-05-02,Projeto China 2: A Vingança,,21521,Project A: Part II,1987-08-19,7.094
2003-04-30,,,,,,
2003-04-15,Vice-Versa,,161800,Vice Versa,1948-01-28,6.5
2003-04-25,É Pura Sorte,,19065,Pure Luck,1991-08-09,5.486
2003-05-07,A Família Addams 2,,639721,The Addams Family 2,2021-10-01,7.041
2003-05-12,,,,,,
2003-04-29,Os Heróis Não Tem Idade,,48677,Cloak & Dagger,1984-06-01,6.394
2003-04-28,Acertando As Contas Com Papai,,41579,Getting Even with Dad,1994-06-17,5.2
2003-05-06,De Volta À Lagoa Azul,,13888,Return to the Blue Lagoon,1991-08-02,6.254
2003-05-13,,,,,,
2003-05-16,Espião Por Engano,,22434,If Looks Could Kill,1991-03-15,6.202
2003-05-15,Fuga De Atlântida,(inédito em TV aberta),265853,Escape from Atlantis,1997-03-29,3.0
2003-05-05,As Namoradas Do Papai,,33689,It Takes Two,1995-11-17,6.47
2003-05-14,Não Tenho Troco,,10729,Quick Change,1990-07-13,6.693
2003-05-09,Lembranças De Outra Vida,,21183,Fluke,1995-06-02,7.2
2003-05-21,A Casa Maluca,,51036,MadHouse,1990-02-16,5.45
2003-05-23,Águia De Aço,,11037,Iron Eagle,1986-01-17,5.433
2003-05-26,K-9: Um Policial Bom Pra Cachorro,,10345,K-9,1989-04-28,6.1
2003-05-20,Uma Aventura Selvagem,,38225,Wild America,1997-07-02,6.087
2003-05-28,Um Índio Na Cidade,,11479,"Little Indian, Big City",1994-12-14,5.979
2003-05-22,Manequim: A Magia Do Amor,,34376,Mannequin Two: On the Move,1991-05-17,5.878
2003-05-30,Os Reis Da Praia,,52741,Side Out,1990-03-30,5.5
2003-05-19,Um Príncipe Em Nova York,,9602,Coming to America,1988-06-29,6.9
2003-06-04,Geração X,,148458,Chitãozinho & Xororó - Nova Geração 40 Anos,2016-02-13,0.0
2003-05-27,As Grandes Férias,,2617,The Great Outdoors,1988-06-17,6.443
2003-05-29,Nada Em Comum,,29968,Nothing in Common,1986-07-29,5.854
2003-06-02,Irmãos Gêmeos,,9493,Twins,1988-12-08,5.979
2003-06-03,Lassie,,14597,Lassie,2005-12-16,6.5
2003-05-08,De Volta Para Casa,,521029,Annabelle Comes Home,2019-06-26,6.435
2003-06-10,Edward Mãos De Tesoura,,162,Edward Scissorhands,1990-12-05,7.715
2003-06-06,Police Story 2: Codinome Radical,,10753,Police Story 2,1988-08-13,7.008
2003-06-09,As Patricinhas De Beverly Hills,,9603,Clueless,1995-07-19,7.284
2003-06-11,,,,,,
2003-06-12,Tudo Por Amor,,341430,Tudo Por Amor ao Cinema,2015-06-30,0.0
2003-06-05,O Cadillac Azul,,39062,Coupe de Ville,1990-03-09,6.5
2003-06-17,Caçadoras De Aventuras,,35645,Gold Diggers: The Secret of Bear Mountain,1995-11-03,6.365
2003-06-20,Águia De Aço 3: Ases Do Céu,,2038,Iron Eagle III,1992-01-09,3.99
2003-06-18,Quem É Harry Crumb?,,11718,Who's Harry Crumb?,1989-02-03,5.949
2003-06-16,O Mentiroso,,394529,O Mentiroso,1988-01-02,0.0
2003-06-13,As Minas Do Rei Salomão,,43388,King Solomon's Mines,1950-11-09,6.489
2003-06-24,Dois Espiões E Um Bebê,,12661,Undercover Blues,1993-09-10,6.1
2003-06-25,Gremlins 2: A Nova Geração,,928,Gremlins 2: The New Batch,1990-06-15,6.392
2003-07-01,A História De Elza 2,,35842,Born Free: A New Adventure,1996-04-27,5.6
2003-06-26,A Princesinha,,414500,A Princesinha das Rosas,1981-01-07,0.0
2003-07-03,Um Amigo Diferente,,116038,Little Bigfoot,1997-06-17,3.0
2003-07-02,Loucuras Em Hong Kong,,65091,Crazy Hong Kong,1993-07-10,4.5
2003-07-04,A Ilha Da Garganta Cortada,,1408,Cutthroat Island,1995-12-22,5.776
2003-07-07,O Gênio Do Videogame,,183,The Wizard,1989-12-15,6.022
2003-07-09,Os Trapalhões E O Mágico De Oroz,,123568,Os Trapalhões e o Mágico de Oróz,1984-12-05,5.6
2003-07-08,Esqueceram De Mim,,654974,Home Sweet Home Alone,2021-11-12,4.971
2003-06-30,Sempre Amigos,,440472,The Upside,2019-01-10,7.129
2003-07-14,"Simão, O Fantasma Trapalhão",,128449,"Simão, o Fantasma Trapalhão",1998-12-25,4.4
2003-07-11,A Morte Do Incrível Hulk,,19593,The Death of the Incredible Hulk,1990-02-18,5.0
2003-07-10,Curtindo A Vida Adoidado,,9377,Ferris Bueller's Day Off,1986-06-11,7.614
2003-07-16,Em Busca De Confusão,,279756,Bad Attitudes,1991-09-11,3.2
2003-07-17,As Aventuras De Pinocchio,,18975,The Adventures of Pinocchio,1996-07-26,5.315
2003-07-18,Bebês Geniais,,31117,Superbabies: Baby Geniuses 2,2004-08-27,2.807
2003-07-21,Os Trapalhões E A Árvore Da Juventude,,133012,Os Trapalhões e a Árvore da Juventude,1991-09-24,5.5
2003-07-23,Passe De Mágica,,821119,Jaadugar,2022-07-15,6.6
2003-07-15,Barbie Como Rapunzel,(inédito em TV aberta),15015,Barbie as Rapunzel,2002-10-01,7.004
2003-07-22,A Princesa Encantada,,1118203,The Swan Princess: A Fairytale Is Born,2023-05-15,7.2
2003-04-02,Stargate: Herdeiros Dos Deuses,,784993,Stargate SG-1: Children of the Gods,2009-07-21,7.36
2003-07-25,Superman 2: A Aventura Continua,,8536,Superman II,1980-12-04,6.7
2003-07-29,Nove Meses,,11472,Nine Months,1995-07-12,5.701
2003-07-24,Scooby-Doo E Os Irmãos Pavor,,24787,Scooby-Doo! Meets the Boo Brothers,1987-10-18,7.312
2003-08-04,Ghost: Do Outro Lado Da Vida,,251,Ghost,1990-06-21,7.205
2003-08-01,Batman: O Retorno,,364,Batman Returns,1992-06-19,6.9
2003-07-28,O Retorno Da Família Addams,,11508,Addams Family Reunion,1998-12-24,4.821
2003-07-30,Kingpin: Estes Loucos Reis Do Boliche,,11543,Kingpin,1996-07-04,6.511
2003-07-31,,,,,,
2003-08-07,O Pestinha,,13778,Dickie Roberts: Former Child Star,2003-09-04,5.1
2003-08-06,Confusão Na Austrália,,34729,Our Lips Are Sealed,2000-05-18,6.0
2003-08-12,O Príncipe Do Central Park,(inédito em TV aberta),201724,Prince of Central Park,2000-09-22,4.5
2003-08-11,Os Garotos Perdidos,,46812,Lost Boys: The Thirst,2010-05-12,5.2
2003-08-08,O Trem Desgovernado,,95663,Final Run,1999-10-10,5.3
2003-08-15,A Volta Do Incrível Hulk,,26881,The Incredible Hulk Returns,1988-05-22,6.1
2003-08-18,Viva! A Babá Morreu,,15413,Don't Tell Mom the Babysitter's Dead,1991-06-07,6.165
2003-08-14,Um Maluco No Golfe,,9614,Happy Gilmore,1996-02-16,6.617
2003-08-21,Inimigos Para Sempre,,36929,Big Bully,1996-01-26,4.569
2003-08-20,A Madrasta,,484907,Homebound,2022-04-01,4.435
2003-08-19,Um Amigo Diferente 2: Difícil Jornada,,88773,Little Bigfoot 2: The Journey Home,1998-03-04,3.6
2003-08-25,O Carro Desgovernado,,99036,Runaway Car,1997-01-27,5.3
2003-08-26,Super Controle Remoto,,49345,Remote,1993-09-22,4.6
2003-08-22,Volcano: A Fúria,,10357,Volcano,1997-04-25,5.879
2003-09-01,Sabrina Vai A Roma,,33271,Sabrina Goes to Rome,1998-10-04,6.0
2003-08-28,Voltando Para Casa,,652316,Thy Kingdom Come,2014-07-05,0.0
2003-09-02,,,,,,
2003-08-27,,,,,,
2003-08-29,Jovem Hércules,,182532,Young Hercules,1998-08-30,6.1
2003-09-08,"Gasparzinho, Como Tudo Começou",,39346,Casper: A Spirited Beginning,1997-09-09,5.381
